event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BGD27946,"30 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Khulna,Khulna,"Khulna Sadar",Khulna,22.8097,89.5643,1,"Prothom Alo",National,"On 30 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest at Shibari intersection in Khulna city, Khulna Sadar, against the deaths during the quota reform movement, and demanded punishment for the culprits.",0,"crowd size=no report",1728407772
BGD27979,"30 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); Teachers (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.25,1,"Financial Express (Bangladesh)",National,"On 30 July 2024, students and teachers of Jahangirnagar university, under the banner of 'anti-discrimination student movement', covered their mouths and eyes with red cloths, and staged a protest on campus in Savar city (Dhaka), against the deaths during quota reform movement.",0,"crowd size=no report",1728407772
BGD27989,"30 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); Women (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Sylhet,Habiganj,"Habiganj Sadar",Habiganj,24.3804,91.413,1,"Prothom Alo",National,"On 30 July 2024, female students, covering their faces with red cloth, under the banner of 'anti-discrimination student movement', staged a sit-in protest in front of Vasant Kumari Gopal Chand Government Girls' High School in Habiganj city, Habiganj Sadar (Sylhet), against the deaths during the quota reform movement, and detention of six coordinators of the movement.",0,"crowd size=no report",1728407772
BGD27917,"29 July 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)",,"Political militia","Civilians (Bangladesh)","AL: Bangladesh Awami League",Civilians,"Political militia-Civilians","Civilian targeting",50,"South Asia",Bangladesh,Dhaka,Dhaka,Mohammadpur,"Dhaka - Mohammadpur",23.7602,90.3509,1,"Financial Express (Bangladesh)",National,"On 29 July 2024, unidentified men stabbed and killed an Awami League leader in Dhaka - Mohammadpur (Mohammadpur), in a targeted attack over unknown reasons.",1,,1722974431
BGD27927,"29 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Lawyers (Bangladesh); Teachers (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Shahbagh,"Dhaka - Shahbagh",23.7317,90.3959,1,"Dhaka Tribune; Prothom Alo",National,"On 29 July 2024, lawyers staged a human chain protest at Supreme Court premises while teachers of Dhaka University staged a protest on campus in Dhaka - Shahbagh (Shahbagh), demanding justice and accountability for the deaths and mass arrests during the quota reform movement.",0,"crowd size=no report",1722974431
BGD27915,"29 July 2024",2024,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Police Forces of Bangladesh (2009-2024) Detective Branch",,"State forces","Civilians (Bangladesh)","AB: Amar Bangladesh Party",Civilians,"State forces-Civilians","Civilian targeting",50,"South Asia",Bangladesh,Dhaka,Dhaka,Mirpur,"Dhaka - Mirpur",23.7931,90.3629,1,"New Age (Bangladesh)",National,"On 29 July 2024, plain-clothed law enforcement personnel (likely police Detective Branch based on previously coded events) abducted a leader of Amar Bangladesh Party from Dhaka - Mirpur (Mirpur), amid ongoing arrests and detention of members and supporters of quota reform movement.",0,,1724113673
BGD27934,"29 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Chittagong,Noakhali,"Noakhali Sadar",Noakhali,22.8667,91.1,1,"Asian News International",Regional,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest and blocked Dhaka-Noakhali highway, Noakhali city, Noakhali Sadar (Chittagong), against the detention of six coordinators of the quota reform movement by the Detective Branch and claimed that the detainees were forced to issue a statement on ending demonstrations.",0,"crowd size=no report",1728407771
BGD27935,"29 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Khulna,Kushtia,"Kushtia Sadar",Kushtia,23.9028,89.1194,1,"Prothom Alo",National,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest rally in Kushtia city, Kushtia Sadar (Khulna), against the deaths during quota reform movement, mass arrests, and detention of six coordinators of the quota reform movement by the Detective Branch.",0,"crowd size=no report",1728407771
BGD27938,"29 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Rajshahi,Bogra,"Bogra Sadar",Bogra,24.853,89.3732,1,"Prothom Alo",National,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest rally in Bogra city, Bogra Sadar (Rajshahi), against the deaths during quota reform movement, mass arrests, and detention of six coordinators of the quota reform movement by the Detective Branch.",0,"crowd size=no report",1728407771
BGD27943,"29 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Sylhet,Sylhet,"Sylhet Sadar",Sylhet,24.899,91.872,1,"Asian News International",Regional,"On 29 July 2024, students of SUST University, under the banner of 'anti-discrimination student movement', staged a protest rally at the gate of campus in Sylhet city, Sylhet Sadar, against the detention of six coordinators of the quota reform movement by the Detective Branch and claimed that the detainees were forced to issue a statement on ending demonstrations.",0,"crowd size=no report",1728407771
BGD27909,"29 July 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,"Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",Rioters,Rioters-Protesters,,50,"South Asia",Bangladesh,Barisal,Barisal,"Barisal Sadar",Barisal,22.705,90.3701,1,"Asian News International",Regional,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest rally near Barisal University in Barisal city, Barisal Sadar, against the detention of six coordinators of the quota reform movement by the Detective Branch and claimed that the detainees were forced to issue a statement on ending demonstrations. 40-50 members of Chhatra League (BCL) assaulted the protesters with sticks. At least 15 people were injured in the incident.",0,"crowd size=no report",1728407772
BGD27939,"29 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,"Asian News International; United News of Bangladesh",National-Regional,"On 29 July 2024, several hundred students, under the banner of 'anti-discrimination student movement', staged a protest rally and blocked Dhaka-Rajshahi highway, Rajshahi city (Boalia), demanding proper investigation and trial for those responsible for the deaths during the quota reform movement.",0,"crowd size=several 100",1728407772
BGD27978,"29 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); Teachers (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.25,1,"Financial Express (Bangladesh)",National,"On 29 July 2024, at least 100 students and teachers of Jahangirnagar university, under the banner of 'anti-discrimination student movement', staged a protest on campus in Savar city (Dhaka), against the deaths during quota reform movement, and demanded unconditional release of all detainees, including the coordinators of the movement, and justice and accountability for the killings.",0,"crowd size=at least 100",1728407772
BGD27940,"29 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Rangpur,Thakurgaon,"Thakurgaon Sadar",Thakurgaon,26.021,88.4677,1,"Prothom Alo",National,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest in front of Thakurgaon Government Boys High School in Thakurgaon city, Thakurgaon Sadar (Rangpur), against the deaths and mass arrests during the quota reform movement. Students and police forces had a verbal altercation during the protest.",0,"crowd size=no report",1728407772
BGD27910,"29 July 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Bangladesh)","Civilians (Bangladesh); Journalists (Bangladesh); Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Rioters,"Police Forces of Bangladesh (2009-2024)","BCL: Bangladesh Chhatra League; Jubo League; Rioters (Bangladesh); Students (Bangladesh)","State forces","State forces-Rioters",,50,"South Asia",Bangladesh,Chittagong,Chittagong,Pahartali,Chittagong,22.3571,91.7823,1,"Asian News International",Regional,"On 29 July 2024, at least 100 students, under the banner of 'anti-discrimination student movement', staged a demonstration at Cheragi intersection, Chittagong city (Pahartali), against the deaths during the quota reform movement and the detention of six coordinators of the quota reform movement by the Detective Branch. They claimed that the detainees were forced to issue a statement on ending demonstrations. 100-150 members of Chhatra League (BCL) and Jubo League assaulted and handed over 2 demonstrators to police forces. Police forces and demonstrators clashed when the demonstrators tried to snatch the detainees. Police fired stun grenades and teargas canisters during the clash. Students also threw bricks at police near Andarkilla Shahi Jame Masjid, police retaliated with tear gas and rubber bullets. 3 police personnel and 1 journalist was injured in the clash.",0,"crowd size=at least 100",1728407772
BGD27912,"29 July 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,"Police Forces of Bangladesh (2009-2024)",,"State forces","State forces-Protesters",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Badda,"Dhaka - Badda",23.7852,90.4387,1,"Prothom Alo",National,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest outside North South University in Dhaka - Badda, against the deaths during quota reform movement, and demanded unconditional release of all detainees. Police forces arrested 12 students",0,"crowd size=no report",1728407772
BGD27913,"29 July 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,"Police Forces of Bangladesh (2009-2024)",,"State forces","State forces-Protesters",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Cantonment,"Dhaka - Cantonment",23.8182,90.4052,1,"Financial Express (Bangladesh); Prothom Alo",National,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest rally in ECB Chatwar area, Dhaka - Cantonment (Cantonment), against the deaths during quota reform movement, and demanded unconditional release of all detainees. Police forces arrested some protesters and dispersed them with baton charge.",0,"crowd size=no report",1728407772
BGD27914,"29 July 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,"Police Forces of Bangladesh (2009-2024)",,"State forces","State forces-Protesters",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Dhanmondi,"Dhaka - Dhanmondi",23.7435,90.3737,1,"Financial Express (Bangladesh); Prothom Alo",National,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest rally in Dhaka - Dhanmondi (Dhanmondi), against the deaths during quota reform movement, and demanded unconditional release of all detainees. Police forces dispersed and arrested 10 protesters.",0,"crowd size=no report",1728407772
BGD27916,"29 July 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,"Police Forces of Bangladesh (2009-2024)",,"State forces","State forces-Protesters",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Mirpur,"Dhaka - Mirpur",23.7931,90.3629,1,"Financial Express (Bangladesh); Prothom Alo",National,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest rally in Dhaka - Mirpur (Mirpur), against the deaths during quota reform movement, and demanded unconditional release of all detainees. Police forces dispersed and arrested 10 protesters.",0,"crowd size=no report",1728407772
BGD27918,"29 July 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Bangladesh)","Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,"Police Forces of Bangladesh (2009-2024)",,"State forces","State forces-Protesters",,50,"South Asia",Bangladesh,Dhaka,Dhaka,"New Market","Dhaka - New Market",23.7362,90.3835,1,"New Age (Bangladesh)",National,"On 29 July 2024, students, under the banner of 'anti-discrimination student movement', staged a protest rally in Science Lab area, Dhaka - New Market (New Market), against the deaths during quota reform movement, and demanded unconditional release of all detainees. Police forces detained 16 protesters during the incident.",0,"crowd size=no report",1728407772
